block,transect,year,visit,code,common.name,genus,species,quadrant,distance
1,6,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
1,6,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
1,6,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
1,6,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
1,7,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
1,7,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
1,7,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
1,7,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,7,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,7,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
1,7,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
1,7,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
1,7,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
1,8,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,8,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,8,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
1,9,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,9,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
1,9,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
1,9,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,9,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,9,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,9,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
1,9,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
1,9,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
1,9,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
1,10,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
1,10,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
1,10,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,10,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,10,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,10,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,10,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
1,10,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
1,10,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
1,10,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
1,11,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
1,11,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
1,11,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,11,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,11,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
1,11,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
1,11,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,11,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,11,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
1,11,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
1,11,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
1,11,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
1,11,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
1,12,2009,2,B-BBMA,Black-billed Magpie,Pica,hudsonia,1,75
1,12,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
1,12,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,12,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,12,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,12,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
1,12,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
1,12,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
1,12,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
1,12,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
1,12,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
1,13,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
1,13,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
1,13,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
1,13,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
1,13,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
1,13,2009,3,B-MOBL,Mountain Bluebird,Sailia,currucoides,1,50
1,13,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
1,13,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,13,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,13,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,13,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
1,13,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
1,13,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,13,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
1,13,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
1,13,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
1,13,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
1,14,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
1,14,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
1,14,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
1,14,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
1,14,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
1,14,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,50
1,15,2009,2,B-AMRO,American Robin,Turdus,migratorius,4,50
1,15,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
1,15,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
1,15,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
1,15,2009,2,B-MOBL,Mountain Bluebird,Sailia,currucoides,4,50
1,15,2009,3,B-MOBL,Mountain Bluebird,Sailia,currucoides,4,25
1,15,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,15,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
1,15,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,15,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
1,15,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
1,15,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
1,15,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,50
1,16,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
1,16,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
1,16,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
1,16,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,17,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
2,17,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
2,17,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
2,17,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,17,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,17,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,17,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,17,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,17,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
2,17,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
2,17,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
2,17,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
2,18,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,18,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
2,18,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,18,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,18,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,18,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,18,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,18,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,18,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,18,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,18,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,18,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
2,19,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
2,19,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
2,19,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,19,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,19,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,19,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,19,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,19,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
2,19,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
2,20,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,20,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,20,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,20,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,20,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,20,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,20,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,20,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,20,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,20,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,20,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,20,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
2,20,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
2,20,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
2,21,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,21,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
2,21,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
2,21,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
2,21,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,21,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,21,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,21,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,21,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,21,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,21,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,21,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,21,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,21,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
2,21,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
2,22,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,22,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,22,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,22,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,22,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,22,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
2,22,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,22,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,22,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
2,23,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
2,23,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,23,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,23,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,23,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,23,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
2,23,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
2,24,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,24,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
2,24,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
2,24,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
2,24,2009,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,50
2,24,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,24,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,24,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,24,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,24,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,24,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,24,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
2,24,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,24,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,24,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,24,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,25,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,25,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
2,25,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,25,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
2,25,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,25,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,25,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,25,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,25,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,25,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,25,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,25,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,25,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,25,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,25,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,25,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
2,26,2009,2,B-BRSP,Brewer's Sparrow,Spizella,breweri,1,75
2,26,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
2,26,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
2,26,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
2,26,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,26,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,26,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,26,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,26,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,26,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,26,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,26,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,26,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
2,27,2009,1,B-BRSP,Brewer's Sparrow,Spizella,breweri,2,50
2,27,2009,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
2,27,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
2,27,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
2,27,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,27,2009,4,B-SPTO,Spotted Towhee,Pipilo,maculatus,1,100
2,27,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,27,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,27,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,27,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,27,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,27,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,27,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,27,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,27,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,27,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,27,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,27,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
2,28,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
2,28,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
2,28,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,28,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,28,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
2,28,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,28,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,28,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,28,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,28,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
2,28,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
2,28,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
2,29,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
2,29,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
2,29,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,29,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,29,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,29,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,29,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,29,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,29,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,29,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,29,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
2,29,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
2,30,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
2,30,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,30,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,30,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,30,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,30,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,30,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
2,30,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
2,31,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,31,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
2,31,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,31,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
2,31,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
2,31,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
2,31,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
2,31,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
2,31,2009,4,B-SPTO,Spotted Towhee,Pipilo,maculatus,1,75
2,31,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,31,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,31,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,31,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
2,31,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,31,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
2,32,2009,4,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,100
2,32,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
2,32,2009,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
2,32,2009,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
2,32,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
2,32,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
2,32,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,32,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,33,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
3,33,2009,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,50
3,33,2009,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
3,33,2009,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,75
3,33,2009,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
3,33,2009,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
3,33,2009,4,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,25
3,33,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,33,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,33,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,33,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,33,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,33,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
3,33,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,33,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,33,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,33,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,33,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,33,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
3,33,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,33,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
3,34,2009,4,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
3,34,2009,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
3,34,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,34,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,34,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,34,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
3,34,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,34,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,34,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
3,34,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,34,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,34,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,50
3,34,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,34,2009,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,34,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,35,2009,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
3,35,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,35,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
3,35,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,35,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,35,2009,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
3,35,2009,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,35,2009,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,35,2009,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,36,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,36,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
3,36,2009,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
3,36,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,36,2009,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
3,36,2009,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
